 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 46 435 14 1 ZTF_g 477479725315 0 2.8102 99.388 4.5158 26.2825 0.00160417 0.0488348 -0.0712099 0.000643832 98 30. 0.090163 0.084655 20.6284 26.2825 1 2458231.9797222 435120153 37.6945100600069 25.4651638627521 1.64659362200285 1.12199448178644 118.521392424508 39.9273583425992 2.98841811165604 1.11621257382982 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 47 487 4 2 ZTF_g 477480181415 0 2.1518 127.69 4.24864 26.0089 0.00138594 0.0545284 -0.0190492 0.000536994 288 30. 0.060827 0.063754 20.6094 26.0089 1 2458231.9801852 487120114 -18.8357104371156 23.3229339062308 -0.898366657542294 0.908445348379728 -72.0547060141199 38.5727878599412 -1.88060035660841 1.10204229738191 null null null null null 2458206.009410 2458273.943530 57
 48 435 14 1 ZTF_g 480417325315 0 2.1626 51.9314 12.0464 25.5745 0.00921101 0.0581797 -0.0578342 0.00414487 26 30. 0.091969 0.091686 18.9775 25.5745 1 2458234.9173264 435120153 6.53224957773099 63.39114975597 0.11462753195538 0.92906319022594 -16.1363106646754 109.004378148587 -0.14903061621304 1.08834218204329 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 49 487 4 2 ZTF_g 480438251415 0 2.0018 101.665 8.39028 25.814 0.00221987 0.0496735 -0.0381693 0.000914572 110 30. 0.05283 0.064601 19.7904 25.814 1 2458234.9382523 487120114 -37.6027742186337 41.7319262493381 -1.00231967850486 0.991509427760143 -177.193840659173 71.2475494231144 -2.50376683570496 1.09316815305703 null null null null null 2458206.009410 2458273.943530 57
 50 487 4 2 ZTF_g 480479981415 4194304 2.5719 86.8285 4.47966 25.6125 0.00206089 0.0565414 -0.0295168 0.0008181 182 30. 0.057796 0.061404 20.255 25.6125 1 2458234.9799884 487120114 -1.9859011463225 21.8131402244119 -0.101273130855109 0.979345111207955 27.6777813006449 36.5724367658416 0.761890516854167 1.1181485568301 null null null null null 2458206.009410 2458273.943530 57
 51 435 14 1 ZTF_g 481418335315 0 2.7365 97.7487 11.2323 26.2069 0.00554307 0.0608722 -0.0197496 0.00236839 45 30. 0.090328 0.094119 19.5039 26.2069 1 2458235.9183333 435120153 -64.2674666143587 66.7683060600473 -1.07071928163334 0.989230137743867 -68.8672163829249 100.762773972666 -0.688062052225161 1.11845391537869 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 52 487 4 2 ZTF_g 481436921415 0 2.9061 127.75 10.136 25.9763 0.00509223 0.0594237 0.0340897 0.00212209 63 30. 0.069747 0.086139 19.3245 25.9763 1 2458235.9369213 487120114 -119.558063922817 62.6685434874221 -2.12218907064141 1.05976151968936 -142.08803523416 91.4782089510947 -1.56370580454803 1.13718023038097 null null null null null 2458206.009410 2458273.943530 57
 53 487 4 2 ZTF_g 481459981415 0 2.8772 130.046 9.11238 26.0834 0.00313828 0.0533955 -0.0427164 0.00128789 83 30. 0.070631 0.077313 19.5785 26.0834 1 2458235.9599884 487120114 52.1942476524267 54.824877455552 1.05900929841873 1.09416156162619 0.61073403433242 79.7582974213874 0.00770888275038958 1.14926333601981 null null null null null 2458206.009410 2458273.943530 57
 54 487 4 2 ZTF_g 482399371415 0 2.882 118.727 13.2679 25.8916 0.00762942 0.0475516 0.033475 0.00331202 38 30. 0.067308 0.072042 19.0051 25.8916 1 2458236.899375 487120114 -13.0155039123342 79.0242711125824 -0.183212579525693 1.00476556044309 152.351102116415 118.626059357953 1.29294689872368 1.13321969231257 null null null null null 2458206.009410 2458273.943530 57
 55 486 1 3 ZTF_g 482417650315 0 2.9991 95.5861 12.2884 25.9439 0.00601814 0.052597 0.00564238 0.00275551 43 30. 0.061655 0.070746 19.0578 25.9439 1 2458236.9176505 486120103 -103.540952863484 77.4704270442542 -1.48672624660603 0.947692340976088 -142.838404219718 114.786421322108 -1.25276515666262 1.134818360714 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 56 486 1 3 ZTF_g 482480020315 33554432 2.9088 99.9383 10.5645 26.0746 0.00622576 0.0732841 -0.0631035 0.00277642 68 30. 0.063697 0.064829 19.4019 26.0746 1 2458236.9800231 486120103 -106.576362764676 62.6527838696685 -1.89223609603262 0.932499547725114 -145.246927031078 94.5775913935255 -1.54608688259967 1.13562916766508 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 57 435 14 1 ZTF_g 483377635315 0 2.4819 94.2712 16.946 26.3914 0.00918314 0.0606684 -0.191989 0.00416375 29 30. 0.087254 0.089988 19.3158 26.3914 1 2458237.8776389 435120153 -39.1878334898498 89.9608409880608 -0.484565565077083 1.02895660322128 114.819310786129 145.979556585984 0.791841187586472 1.09473213057314 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 58 487 4 2 ZTF_g 483416361415 0 2.8182 124.943 15.1722 25.8476 0.00953165 0.0473004 0.101163 0.00420679 32 30. 0.062872 0.084513 18.7846 25.8476 1 2458237.9163657 487120114 76.9271545301937 90.6431709891981 0.944059527477867 0.944472056694584 -86.5142200926919 133.420786711089 -0.652798566772091 1.12858894137484 null null null null null 2458206.009410 2458273.943530 57
 59 435 14 1 ZTF_g 483458955315 0 2.38 98.4418 14.7561 26.4387 0.00399498 0.0467368 -0.162804 0.00174786 37 30. 0.08242 0.085799 19.5607 26.4387 1 2458237.9589583 435120153 132.673603594391 78.5800934920173 1.87813490993112 1.07083817009946 86.8509479168818 123.19808304712 0.709717975194643 1.11837106344927 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 60 487 4 2 ZTF_g 483479961415 0 2.6024 127.315 13.4676 25.9447 0.00694209 0.0580864 0.0483956 0.00304427 52 30. 0.058134 0.073849 19.071 25.9447 1 2458237.9799653 487120114 -25.1929709602273 86.9192962557794 -0.322417039416507 0.962868091573194 -118.917964078564 132.297039209615 -0.904924888144175 1.13514355911104 null null null null null 2458206.009410 2458273.943530 57
 61 487 4 2 ZTF_g 490434181415 0 2.1835 122.578 8.63323 25.9854 0.00198515 0.0477538 -0.0203717 0.000799909 135 30. 0.049833 0.063835 19.8584 25.9854 1 2458244.9341898 487120114 8.14903762466074 37.0209742440404 0.244857426470806 1.04859086654943 44.5810909073043 63.6795346341249 0.704800174457976 1.08487722565276 null null null null null 2458206.009410 2458273.943530 57
 62 486 1 3 ZTF_g 490434650315 0 2.2139 96.1307 8.38066 26.0782 0.00195612 0.0524114 -0.0912688 0.000842999 120 30. 0.05412 0.062261 19.8929 26.0782 1 2458244.9346528 486120103 12.204394270633 43.4035787701928 0.31278469223839 1.00119435949015 102.193392763608 72.3715762436328 1.4215756583388 1.09718505301094 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 63 487 4 2 ZTF_r 492414141415 0 3.3062 163.004 6.75288 26.0466 0.000496637 0.0349437 0.0743442 0.000183528 345 30. 0.113652 0.099819 19.9223 26.0466 1 2458246.9141435 487120214 20.5324259654568 43.5776519755129 0.52412061324601 0.933296811027144 -2.76435298874343 64.8805860870663 -0.0428937411483123 1.19783286627787 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 64 435 14 1 ZTF_r 492439365315 0 2.8076 219.305 6.84854 26.2422 0.000663127 0.0333608 0.0647076 0.00026272 109 30. 0.096773 0.089941 20.2231 26.2422 1 2458246.9393634 435120253 25.7654161180562 37.3728239059919 0.766895249139517 1.15714427149499 76.0003479851463 56.7847473328179 1.34740785677988 1.1708884275654 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 65 435 14 1 ZTF_g 492462695315 0 2.511 100.817 6.26111 26.2413 0.00177886 0.0520256 -0.050416 0.000729187 93 30. 0.070752 0.079569 20.5661 26.2413 1 2458246.9626968 435120153 -5.9385783438653 29.0721252893337 -0.227227300862247 0.93136937965401 -7.48176369564366 48.7430703375499 -0.154527684703397 1.11708928083395 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 66 487 4 2 ZTF_g 492463151415 0 2.2249 129.89 5.99934 26.0651 0.00179429 0.0519619 -0.0354156 0.000708288 193 30. 0.058908 0.064472 20.3185 26.0651 1 2458246.9631597 487120114 -29.0819302022425 29.2641315584822 -1.10545835992287 0.970708400399595 -37.0812023764387 47.9289313159138 -0.778881259877217 1.13414014405666 null null null null null 2458206.009410 2458273.943530 57
 67 486 1 3 ZTF_g 493377520315 0 2.2596 99.6764 4.20965 25.9992 0.00118041 0.0526354 -0.0227566 0.000471223 223 30. 0.057411 0.06997 20.5305 25.9992 1 2458247.8775231 486120103 20.0615325885167 21.338111007018 1.04583443821291 0.950157911998993 28.8964321359401 35.9812478478609 0.808505902628352 1.08837145191121 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 68 487 4 2 ZTF_g 493395061415 0 1.7512 128.627 4.25382 26.0601 0.00100795 0.0479267 -0.0545493 0.000380619 314 30. 0.053109 0.060926 20.7976 26.0601 1 2458247.8950694 487120114 -8.57367386354927 18.7196893421225 -0.509475287541142 0.98516790371141 -25.3549458434013 32.9339868213059 -0.775056873646946 1.0889860546059 null null null null null 2458206.009410 2458273.943530 57
 69 435 14 1 ZTF_g 493395985315 0 2.1493 98.6873 4.36139 26.3359 0.00122935 0.0439915 -0.126971 0.000490974 101 30. 0.072127 0.077536 20.8783 26.3359 1 2458247.8959838 435120153 -18.8416625857566 21.1365585462622 -0.991607371062322 1.00148670378293 6.23151943579165 36.7133034920999 0.170877814879055 1.09200579857392 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 70 486 1 3 ZTF_r 493434610315 0 3.0499 172.984 5.93641 26.1064 0.000554484 0.0390669 0.0538713 0.00021416 262 30. 0.086699 0.088124 20.1636 26.1064 1 2458247.9346181 486120203 -53.7724134190059 31.4225015602694 -1.90359069651022 0.965377383634917 -74.3996327366521 51.8247378591766 -1.44526960748431 1.11542399519807 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 71 435 14 1 ZTF_r 493439345315 33554432 2.4897 218.454 6.12883 26.2501 0.000447692 0.0273654 0.0651052 0.000176685 110 30. 0.074019 0.067433 20.5059 26.2501 1 2458247.9393403 435120253 -4.55689195068864 32.8982729602097 -0.154081476864725 0.869023576655688 -33.2162518989668 53.6449141611098 -0.623357606019676 1.12546778379345 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 72 487 4 2 ZTF_r 493455611415 0 2.6684 163.474 6.0842 26.0405 0.000263678 0.0262803 0.0860478 9.77549e-05 365 30. 0.086657 0.07974 20.2228 26.0405 1 2458247.9556134 487120214 4.13031896586057 32.6277687808121 0.140815679978665 0.965255833570072 26.5176532598641 52.3337053502408 0.510115823093294 1.14308455150445 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 73 435 14 1 ZTF_r 495419085315 0 3.2752 209.809 5.22039 26.1738 0.000655934 0.033167 0.0828347 0.000260167 109 30. 0.132274 0.149205 20.1237 26.1738 1 2458249.9190856 435120253 31.8804884084706 40.0895162290761 0.884604107726987 0.980582799246807 -10.3737567542609 54.4660415275645 -0.191745614514113 1.3047347374144 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 74 487 4 2 ZTF_r 495437471415 8 4.866 156.587 5.13167 26.0714 0.0014076 0.0558174 0.0805483 0.000528533 288 30. 0.174411 0.163157 19.6177 26.0714 1 2458249.9374769 487120214 8.20452143297029 48.4057700027829 0.188543220953498 0.989653798629235 21.5449643263491 59.0220172702445 0.367491182169565 1.44798511768974 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 75 435 14 1 ZTF_r 495460125315 0 3.5053 212.884 5.28842 26.2247 0.00058864 0.0308679 0.0611555 0.000233431 108 30. 0.149301 0.15169 20.109 26.2247 1 2458249.9601273 435120253 -3.79972106109528 40.7954172062727 -0.103608440840252 0.960483161554921 -8.69691041455595 54.8242330615393 -0.159700995666388 1.33397560470374 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 76 487 4 2 ZTF_r 495478361415 8 4.8793 157.361 5.55819 26.1058 0.00163333 0.0474577 0.0626564 0.000606163 232 30. 0.187501 0.159908 19.6154 26.1058 1 2458249.9783681 487120214 -38.8464777143918 48.753504603169 -0.886340527474607 0.967693705352605 -38.8291448007423 60.679896142309 -0.644211078300621 1.43945939864926 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 77 486 1 3 ZTF_g 500419490315 0 1.8019 103.28 4.15758 26.0715 0.000968994 0.050022 -0.0578984 0.000381697 245 30. 0.053981 0.056899 20.8914 26.0715 1 2458254.9194907 486120103 -5.74293179008258 18.8929695086696 -0.338133527763509 0.904469412480727 -9.33488803205268 34.5357466708816 -0.272116862843278 1.08028485608555 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 78 486 1 3 ZTF_r 500478980315 0 1.8762 171.766 6.00725 25.9762 0.000580598 0.0389407 0.130429 0.000223149 266 30. 0.072845 0.070992 20.3892 25.9762 1 2458254.9789815 486120203 -23.8494326285199 23.2863202020419 -1.13928397276874 1.10096127837877 -43.7020753829132 40.067470967635 -1.09805810829814 1.10814896665718 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 79 487 4 2 ZTF_g 501399091415 0 2.1507 127.214 4.20954 26.0495 0.00114046 0.0527711 -0.0472741 0.000435435 328 30. 0.054673 0.05659 20.7237 26.0495 1 2458255.8990972 487120114 11.2049019090883 21.9178859155037 0.568675080786335 0.923682711595873 21.9380676262859 38.1883198080238 0.578339709235208 1.07941339455554 null null null null null 2458206.009410 2458273.943530 57
 80 487 4 2 ZTF_r 501459151415 0 1.6129 164.959 5.92102 26.0656 0.000248607 0.0267776 0.0784825 9.22014e-05 402 30. 0.060747 0.054659 20.607 26.0656 1 2458255.9591551 487120214 5.91379859648741 23.2199873455672 0.283308335320267 0.930165834234546 38.0211747367225 42.5868881525706 0.898803627045679 1.07247783912411 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 81 487 4 2 ZTF_r 502455741415 0 2.3502 161.77 5.53113 26.0809 0.000206478 0.0243223 0.0633747 7.64158e-05 402 30. 0.071883 0.066626 20.4663 26.0809 1 2458256.9557407 487120214 25.6537744110155 26.2331090837701 1.08781816678106 1.03436842855158 24.8401667764971 43.8849867743698 0.569841045127503 1.08630056253971 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 82 435 14 1 ZTF_r 502457565315 0 2.1436 213.517 5.83437 26.275 0.000325407 0.0231899 0.0567057 0.000127227 113 30. 0.066093 0.064436 20.6341 26.275 1 2458256.9575694 435120253 -9.451763370296 23.8139818879806 -0.441504996077367 0.948976509473782 17.4362274416167 42.2931535557418 0.415047353077899 1.0676034417509 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 83 487 4 2 ZTF_r 503416551415 0 2.2815 157.061 5.1435 26.0342 0.000238288 0.0256728 0.0730885 8.80752e-05 398 30. 0.083454 0.078735 20.5266 26.0342 1 2458257.9165509 487120214 21.6465013600069 26.2980838276551 0.915626616427825 1.00796334500952 74.5424874993376 43.0718722463353 1.74230957531283 1.11374417638385 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 84 435 14 1 ZTF_r 503441215315 33554432 2.0027 209.585 5.40792 26.2179 0.000387123 0.0251469 0.0622761 0.000150745 112 30. 0.067121 0.064077 20.8193 26.2179 1 2458257.9412153 435120253 -14.8678407110889 20.3398652088332 -0.813119975175054 0.96934726669483 -42.2427743549372 35.2438959491399 -1.2066566628168 1.09259438406192 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 85 487 4 2 ZTF_r 503441661415 0 2.6318 157.991 5.16786 25.9964 0.000273865 0.0276271 0.0874997 0.000101184 403 30. 0.087978 0.079645 20.464 25.9964 1 2458257.9416667 487120214 null null null null null null null null 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 61
 86 486 1 3 ZTF_r 503442580315 0 2.3114 167.393 5.86494 26.0355 0.00028433 0.0292526 0.0638854 0.000109116 291 30. 0.08233 0.074176 20.457 26.0355 1 2458257.942581 486120203 9.7937495726001 24.3497371176423 0.447413948094444 0.96590179443095 7.87685719265434 40.6339016837157 0.195154980212473 1.11357225630489 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 87 487 4 2 ZTF_r 504437921415 0 2.848 157.185 5.51078 26.0046 0.000319795 0.0298446 0.0851075 0.000118542 400 30. 0.104983 0.093424 20.2742 26.0046 1 2458258.9379282 487120214 -2.53520117412912 31.7128146945246 -0.0889267536997923 0.985850205625269 6.01973974291416 49.5390794628727 0.1223333800736 1.17056374902528 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 88 435 14 1 ZTF_g 504460765315 0 1.9574 94.5007 4.21633 26.2138 0.000983013 0.0406403 -0.0729104 0.000387217 109 30. 0.069209 0.075639 21.076 26.2138 1 2458258.9607639 435120153 -14.3643805301218 16.2920142919536 -0.980769429138027 1.0867472133212 -35.1368354876697 28.2672718048472 -1.25139363786101 1.09973095075742 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 89 487 4 2 ZTF_g 504461211415 0 3.2907 123.83 3.71182 26.0151 0.00141676 0.0566 -0.0454788 0.000544354 307 30. 0.066757 0.067504 20.7083 26.0151 1 2458258.9612153 487120114 27.7428657681645 19.7786423457975 1.56030551817279 1.15107103374772 25.2943236244162 31.5307362059452 0.807614582260587 1.14085093727683 null null null null null 2458206.009410 2458273.943530 57
 90 435 14 1 ZTF_g 505397715315 0 2.453 12.3759 4.29376 24.1937 0.0288124 0.0610835 -0.166863 0.0151547 9 30. 0.11549 0.111496 18.6999 24.1937 1 2458259.8977199 435120153 -8.14298199496043 22.2201532196362 -0.407653547780076 0.94701639503138 25.8303030049927 36.6160202483782 0.710188365788532 1.12178121373804 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 91 487 4 2 ZTF_g 505398171415 0 2.4341 27.3132 3.85748 24.0601 0.00818387 0.0457608 0.208246 0.00363051 29 30. 0.056481 0.073261 18.6526 24.0601 1 2458259.8981713 487120114 -33.1137840185088 23.3681086409468 -1.57630426219939 0.954192076408956 -20.2817994966157 37.1654556878214 -0.549391853409393 1.13508056066338 null null null null null 2458206.009410 2458273.943530 57
 92 435 14 1 ZTF_r 505458405315 33554432 2.3621 205.082 5.26641 26.2007 0.000403909 0.0254889 0.0577068 0.000157443 112 30. 0.077428 0.068058 20.7598 26.2007 1 2458259.9584028 435120253 20.4200637529913 22.2354728726664 1.02156387051073 1.00601279968862 27.4885750013188 36.781782764946 0.752375498282783 1.10814016293883 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 93 435 14 1 ZTF_g 507419025315 0 3.2388 95.6886 4.48804 26.1952 0.00241823 0.0592331 -0.0487328 0.000993835 93 30. 0.103994 0.099558 20.5498 26.1952 1 2458261.9190278 435120153 -33.5637931037728 28.5316516074241 -1.30857591940807 0.981060532726822 -6.63419051296616 41.5967346649049 -0.160562414852325 1.21489436519779 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 94 486 1 3 ZTF_g 507419470315 0 2.5641 98.7051 3.95002 25.986 0.00123932 0.0527098 -0.0412431 0.000500588 217 30. 0.076511 0.081257 20.4894 25.986 1 2458261.9194792 486120103 -9.19470974604358 21.6454695767924 -0.472526112705607 1.03238118712826 -55.7083736955009 34.5365650074874 -1.62388971761834 1.09229494267425 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
 95 487 4 2 ZTF_g 507439251415 0 2.0522 123.445 3.72706 26.0109 0.00135667 0.0538652 -0.0450346 0.000521595 300 30. 0.064357 0.068819 20.7979 26.0109 1 2458261.9392593 487120114 11.1406393895105 20.3805735885783 0.608062912464573 0.944290512684735 -0.0712467463517033 33.5970251952009 -0.0021349091733813 1.13751586181781 null null null null null 2458206.009410 2458273.943530 57
 96 435 14 1 ZTF_r 507481725315 33554432 2.0465 211.651 6.42902 26.1867 0.000465046 0.0277461 0.0688702 0.000181934 113 30. 0.0732 0.074179 20.4934 26.1867 1 2458261.9817245 435120253 17.6830974772964 28.719498057872 0.684914399398199 1.07424553999735 75.8752847236412 47.2803127072904 1.61560498985351 1.13076060758755 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 97 435 14 1 ZTF_r 508376735315 33554432 2.4753 213.517 7.45872 26.2241 0.000951183 0.0397529 0.0765316 0.00037287 111 30. 0.09466 0.07935 20.1345 26.2241 1 2458262.8767361 435120253 -35.8142636852355 38.367908032408 -1.038347466257 1.04979375421709 -69.3663696606423 60.131090807159 -1.16135521930329 1.16117546697818 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 98 487 4 2 ZTF_g 508437621415 0 2.655 128.37 3.61876 25.9791 0.00185346 0.0582041 0.00649167 0.000728425 235 30. 0.090071 0.091935 20.4547 25.9791 1 2458262.9376273 487120114 3.83918818082775 28.3193525659994 0.150803312313048 0.991005759720169 -71.4505471426101 41.6278512099741 -1.72797222527021 1.24225977462916 null null null null null 2458206.009410 2458273.943530 57
 99 435 14 1 ZTF_r 509376505315 0 14.4502 217.898 8.57948 26.2542 0.000631238 0.0325808 0.0586386 0.000247199 112 30. 0.087874 0.087194 19.9652 26.2542 1 2458263.8765046 435120253 -26.0385124819326 52.4116132258891 -0.5526414355627 0.958592867680056 45.1316018220653 79.1029302181189 0.574385368932544 1.17705668495141 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 100 487 4 2 ZTF_r 509417831415 0 7.8545 164.233 7.148 26.0836 0.000678179 0.0381492 0.0860182 0.000251159 293 30. 0.142634 0.114127 19.8449 26.0836 1 2458263.9178356 487120214 50.4587593198227 51.560516157675 1.08861449495265 1.03569033737974 94.2319483981055 72.783947078518 1.30340012873791 1.2341685216533 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 101 435 14 1 ZTF_g 509440125315 0 2.2463 100.208 5.01425 26.2551 0.00126679 0.0443856 -0.0546832 0.000505763 100 30. 0.076216 0.08815 20.7992 26.2551 1 2458263.9401273 435120153 -3.71357974649728 23.6217724434945 -0.174877958250213 1.00709605125868 16.0053007144706 38.0855242455873 0.42307668477251 1.13320668116212 0.913625651022964 22.769000005722 0.270999997854233 0.852999985218048 -0.47299998998642 2458206.027373 2458282.858414 0
 102 487 4 2 ZTF_g 509440591415 0 3.1717 129.227 4.37777 26.0563 0.00190529 0.0536903 -0.0248194 0.000760666 176 30. 0.092298 0.084712 20.2692 26.0563 1 2458263.9405903 487120114 null null null null null null null null null null null null null 2458206.009410 2458273.943530 57,61
 103 435 14 1 ZTF_r 514419805315 2097152 2.1161 215.829 18.7055 26.2998 0.000614131 0.031801 0.0368295 0.00024012 111 30. 0.055414 0.063385 19.2509 26.2998 1 2458268.9198032 435120253 18.2670590538973 83.2689356272213 0.244028426996396 1.06771774155437 -28.7195474389818 150.619046237578 -0.191960950262253 1.06314154196096 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 104 487 4 2 ZTF_g 514483841415 0 2.8644 127.186 20.428 25.8774 0.0420084 0.0484605 0.0853249 0.0214687 11 30. 0.071305 0.092285 18.4823 25.8774 1 2458268.9838426 487120114 null null null null null null null null null null null null null 2458206.009410 2458273.943530 57,61
 105 487 4 2 ZTF_r 516376881415 0 2.4777 159.54 18.0636 25.9866 0.000951382 0.0504408 0.0933067 0.000355268 362 30. 0.06553 0.068553 18.8973 25.9866 1 2458270.8768866 487120214 49.5225789148342 99.3813298486335 0.554310684660886 1.02827484216027 286.886756703524 163.521529906589 1.76624421066089 1.07249435854014 0.253167286046766 20.9560002326965 0.0649999976158142 0.606000006198883 0.0120000001043081 2458217.984491 2458290.834907 0
 106 487 4 2 ZTF_g 516443711415 0 2.8256 121.629 15.8978 25.9437 0.00803048 0.0461748 0.0385204 0.00365437 26 30. 0.077956 0.08752 18.8325 25.9437 1 2458270.9437153 487120114 -129.163711663822 110.691980496487 -1.29801335142857 0.996547207695567 -228.477112576671 162.920523820665 -1.41182899294183 1.1346872037227 null null null null null 2458206.009410 2458273.943530 57
 107 486 1 3 ZTF_g 516444170315 0 2.83 96.9395 15.9265 25.9311 0.00951829 0.059372 0.0257575 0.00442576 32 30. 0.066961 0.079582 18.8185 25.9311 1 2458270.9441782 486120103 29.0506519023697 94.8503746470763 0.340699607267878 1.14923287155194 19.279382556407 141.024843834461 0.137629865628108 1.12708196861437 0.887391318589178 22.5659999370575 0.305000007152557 0.899999976158142 -0.670000016689301 2458205.029514 2458334.802222 0
